Purchase ID,Purchase Date,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Shipping Type,Discount Applied,Promo Code Used,Payment Method
5e794a27-c9b6-451f-b102-81878684412b,2023-05-10 17:14:45.193556683+00:00,Sunglasses,Accessories,66,L,Blue,Winter,Express,No,No,Credit Card
fdd3bb4f-4b39-408c-8429-67662f1020f4,2023-08-16 20:32:08.419021171+00:00,Boots,Footwear,70,M,Charcoal,Winter,Next Day Air,No,No,PayPal
c4fdef5b-8da5-49be-8712-15504bae6778,2023-10-14 21:11:24.784547616+00:00,Sandals,Footwear,39,M,Blue,Spring,Standard,No,No,PayPal
00844ebb-f545-43a3-888c-c520ceacb779,2023-10-13 02:45:11.111956802+00:00,Gloves,Accessories,34,S,Cyan,Spring,Free Shipping,No,No,PayPal
e9d4aadd-02be-40e4-80b5-01d285b677bb,2023-08-02 02:11:48.995782609+00:00,Skirt,Clothing,38,M,Silver,Spring,Next Day Air,No,No,Credit Card
63e68ecb-c3f7-4b3b-bd82-71944484d8d3,2023-01-30 07:27:47.642045598+00:00,Skirt,Clothing,70,M,Black,Winter,Express,No,No,PayPal
1019cd6b-7761-44b7-8c95-88be7fbf9679,2023-04-01 20:13:38.004981189+00:00,Blouse,Clothing,80,S,Green,Summer,Next Day Air,No,No,Bank Transfer
69941936-65a7-4fdd-b776-0cdf1ac38d61,2023-10-30 01:42:43.026283660+00:00,Handbag,Accessories,51,M,Violet,Spring,Next Day Air,No,No,Debit Card
37a98c1f-086a-4345-941f-171058c89a3c,2023-01-11 08:52:37.625021555+00:00,Boots,Footwear,79,XL,Pink,Spring,Next Day Air,No,No,Venmo
0277638a-b615-4946-80e3-16599ecb9cc3,2023-11-07 20:55:20.453908895+00:00,Boots,Footwear,92,M,Olive,Summer,Free Shipping,No,No,Credit Card
ad68c55e-f044-42e0-b48a-bf6381c047f5,2023-03-14 00:08:00.990509943+00:00,Sweater,Clothing,85,L,Orange,Fall,Express,No,No,Credit Card
b7cbb410-6c15-4fcc-801e-efca6bc10380,2023-01-21 02:47:10.452527311+00:00,Socks,Clothing,63,M,Black,Spring,Free Shipping,No,No,Debit Card
ca65c5cb-eff2-47d4-bee3-3a7096805d96,2023-08-31 10:02:10.642196422+00:00,Gloves,Accessories,60,M,Yellow,Fall,Express,No,No,Venmo
a4bc5aca-c989-43df-9e0e-5e536efb8e90,2023-05-11 20:46:46.166846514+00:00,Shorts,Clothing,44,L,Violet,Winter,Express,No,No,Credit Card
56e919de-1b31-4d6e-a971-75a9c9b1ea03,2023-04-27 13:05:25.519250914+00:00,Boots,Footwear,57,M,Silver,Spring,Standard,No,No,Debit Card
4f6c8137-c79a-4999-8759-c25ba3d9f788,2023-10-06 12:14:31.889692332+00:00,Jacket,Outerwear,24,M,Gold,Fall,Standard,No,No,Cash
c39e39ed-3608-48d7-bbf5-675e5a32384b,2023-05-07 05:39:59.489990452+00:00,Scarf,Accessories,35,M,Magenta,Winter,Store Pickup,No,No,PayPal
7320f391-5af5-4081-b639-a2d3e440b98d,2023-12-07 04:39:04.685201052+00:00,Jacket,Outerwear,73,M,Red,Winter,Store Pickup,No,No,Cash
b09213cc-7ee4-4fba-8d0b-433456102d2a,2023-08-09 16:22:07.803809409+00:00,Jewelry,Accessories,42,M,Green,Winter,Express,No,No,Venmo
03062675-5c64-4c19-a3e1-6d4b7ceab74d,2023-09-24 14:00:32.691713177+00:00,Hoodie,Clothing,20,XL,Red,Winter,Store Pickup,No,No,PayPal
43898500-db96-48b3-b449-779bd9165819,2023-10-20 11:01:08.661391133+00:00,T-shirt,Clothing,89,L,Pink,Spring,Free Shipping,No,No,Bank Transfer
50a52a0e-aeb6-4022-8e69-e52dab74927d,2023-06-16 11:22:57.677081277+00:00,Shirt,Clothing,76,L,Violet,Fall,Free Shipping,No,No,Cash
6b26f1dc-edd3-43bc-8b08-c513c35a4c67,2023-12-10 16:13:17.548215571+00:00,Shirt,Clothing,56,M,Indigo,Winter,Express,No,No,PayPal
f3c2e893-8aa6-4c94-a1e5-72403acde06d,2023-11-23 13:36:37.032885172+00:00,Coat,Outerwear,100,L,Red,Fall,Store Pickup,No,No,Credit Card
d67c3590-a8d2-4f3f-aba1-daa3e888c85f,2023-06-04 13:39:53.741955578+00:00,T-shirt,Clothing,44,M,Violet,Winter,Free Shipping,No,No,Bank Transfer
33ddb8bb-bbf6-4829-808f-a84f8a5238e8,2023-08-16 14:12:35.405153318+00:00,Hoodie,Clothing,76,M,Cyan,Spring,Standard,No,No,Bank Transfer
3d3428d7-e586-4f8d-a903-0dc10df7431b,2023-02-24 19:42:06.496710121+00:00,Sunglasses,Accessories,97,S,Black,Fall,Standard,No,No,Cash
7d121ded-141d-4b99-90b5-1157ebc4acf4,2023-09-22 09:37:07.642856365+00:00,Blouse,Clothing,39,L,Purple,Spring,Standard,No,No,Credit Card
68687c2b-4b83-4df0-8b59-0e976cdcfb58,2023-03-19 11:58:17.084643046+00:00,Hoodie,Clothing,100,M,Charcoal,Spring,2-Day Shipping,No,No,Debit Card
aaa3e535-e1e6-4907-9a3b-790ee11f75c4,2023-05-13 06:29:44.782221895+00:00,Skirt,Clothing,62,M,Beige,Spring,Free Shipping,No,No,PayPal
d8c01e9f-401d-4f57-a420-bd264ae23588,2023-01-28 14:53:16.962224882+00:00,Shorts,Clothing,98,XL,Teal,Summer,Standard,No,No,Debit Card
cfe29d39-29db-47bd-9b39-d5ce4dba769a,2023-04-12 03:36:06.987105922+00:00,Jeans,Clothing,31,M,Purple,Summer,Standard,No,No,Debit Card
a3ee0a41-d730-4135-89e6-af1874f6e3d7,2023-09-20 22:03:46.378174220+00:00,Jacket,Outerwear,89,M,Blue,Fall,Store Pickup,No,No,Credit Card
dadc4e98-2611-47dd-99ea-347bacc10545,2023-01-29 02:22:03.814541839+00:00,Hoodie,Clothing,91,XL,Magenta,Fall,Store Pickup,No,No,Credit Card
7e11b71d-cbd9-4571-ac20-bee92fbac550,2023-02-16 21:04:05.537942275+00:00,Shirt,Clothing,50,S,Maroon,Summer,2-Day Shipping,No,No,Debit Card
5f21dd1c-461d-46ff-9206-6501858296a9,2023-09-29 10:17:29.173524477+00:00,T-shirt,Clothing,32,L,Gold,Winter,Standard,No,No,Bank Transfer
5fe300b3-c086-4bb4-99fa-de2534defb46,2023-02-05 11:04:15.607667590+00:00,Blouse,Clothing,67,L,Black,Fall,Free Shipping,No,No,Venmo
422b5f97-53c4-4f48-a9d8-bc6634a44011,2023-08-03 04:35:33.110237141+00:00,Skirt,Clothing,28,M,Black,Spring,Free Shipping,No,No,Venmo
52508417-c829-4d1c-bc38-43567e86c9c9,2023-12-08 19:00:59.629545979+00:00,Backpack,Accessories,65,XL,Yellow,Winter,Standard,No,No,Venmo
3a108966-43d2-4da7-9e41-0ebc4c525135,2023-12-03 00:58:21.647831226+00:00,Shorts,Clothing,73,M,Turquoise,Fall,Next Day Air,No,No,Debit Card
7a6439bf-d136-4f5e-a9ec-03ad44bb2075,2023-08-06 18:01:01.571488724+00:00,Shirt,Clothing,27,L,Lavender,Spring,Free Shipping,No,No,Cash
3006b8f0-6003-4834-8609-eeb45c9518e5,2023-07-17 08:22:40.009754865+00:00,Backpack,Accessories,89,L,Yellow,Summer,Free Shipping,No,No,Cash
67be81b9-e2df-4c24-aeb5-a3752d9737bb,2023-05-28 14:39:21.322771629+00:00,Shoes,Footwear,72,L,Olive,Summer,Standard,No,No,Venmo
181333ed-95eb-4493-ab91-8fa50ff7d0bf,2023-06-25 13:58:58.213311737+00:00,Skirt,Clothing,37,S,Brown,Fall,Standard,No,No,PayPal
6e30f445-7c11-4ecd-b527-74890f222f4b,2023-05-08 00:45:01.722678167+00:00,Dress,Clothing,63,M,Olive,Summer,Standard,No,No,Debit Card
89dceb5d-a284-4d54-8de1-e3d13cda56b8,2023-08-16 11:35:02.798430384+00:00,Hat,Accessories,90,M,Purple,Fall,Free Shipping,No,No,Debit Card
1de5e311-fa6b-428e-b799-c3d212e42ecd,2023-12-22 06:24:54.395794661+00:00,Handbag,Accessories,62,M,Yellow,Winter,2-Day Shipping,No,No,Bank Transfer
cdd60084-0a58-4385-8303-605db0f1b7bd,2023-01-22 06:48:46.323607643+00:00,Handbag,Accessories,43,L,Brown,Fall,Express,No,No,Venmo
25223efa-ecb3-4c11-ac6b-45494afc79ff,2023-03-06 19:48:36.717395293+00:00,Blouse,Clothing,96,M,Magenta,Fall,Next Day Air,No,No,Bank Transfer
01eb8bd0-c6ab-4f49-bcbf-c9df42e08f6c,2023-10-06 14:10:57.215470019+00:00,Scarf,Accessories,83,L,Lavender,Fall,Standard,No,No,PayPal
c0858b43-7f65-40ec-9588-497a1ac2d7ab,2023-07-06 02:41:42.549851845+00:00,Jewelry,Accessories,67,XL,Teal,Fall,Next Day Air,No,No,Cash
35831eb1-5333-4846-bdd6-777a2886205c,2023-05-25 11:55:16.566515354+00:00,Skirt,Clothing,90,L,Cyan,Spring,Store Pickup,No,No,Venmo
fb0c27fd-a4f3-43c5-89cb-b31e3806492e,2023-06-18 15:42:02.441376499+00:00,Hoodie,Clothing,53,L,Pink,Winter,Express,No,No,Credit Card
ec308ae1-8241-41d8-8f14-05d4ca19e223,2023-12-06 19:23:30.485774775+00:00,Scarf,Accessories,37,M,Magenta,Summer,Standard,No,No,PayPal
51a0c6db-66e8-493d-b13e-bc5e11e45a65,2023-05-25 22:11:05.773647947+00:00,Jeans,Clothing,56,M,Teal,Fall,Free Shipping,No,No,Cash
ca9d2f2a-dc42-4175-956d-3c11b95c40ba,2023-10-12 01:37:50.714468719+00:00,Jacket,Outerwear,43,M,Indigo,Fall,2-Day Shipping,No,No,Credit Card
7b256867-7468-41a0-9207-bd75b5ba4d3d,2023-12-26 07:45:38.973712679+00:00,T-shirt,Clothing,84,S,Pink,Winter,Free Shipping,No,No,Venmo
15ad8e96-8ccf-4fc0-a772-6976e65009f9,2023-12-16 17:32:16.001999312+00:00,Pants,Clothing,50,M,Charcoal,Winter,2-Day Shipping,No,No,Cash
c69758d6-2a81-44e0-831f-a2f32835bb88,2023-09-14 16:46:29.715470325+00:00,Shoes,Footwear,88,M,Brown,Summer,Express,No,No,PayPal
138819f6-cce4-413a-8295-4e2fd7a74afa,2023-05-01 08:50:18.134104423+00:00,Jacket,Outerwear,50,M,Blue,Fall,Free Shipping,No,No,Bank Transfer
b0ca52ae-bf50-4ec0-a44a-9966e34786f4,2023-07-31 05:54:24.061052318+00:00,Scarf,Accessories,80,L,Teal,Summer,Store Pickup,No,No,Bank Transfer
94c7a895-3059-4aaa-b98b-65160eace759,2023-06-08 12:07:35.306885165+00:00,T-shirt,Clothing,47,L,Pink,Spring,Store Pickup,No,No,Cash
336e1edc-5fda-455a-998b-61ecbb12d000,2023-09-29 08:39:41.236832878+00:00,Dress,Clothing,33,XL,Magenta,Winter,2-Day Shipping,No,No,Cash
edb93ebb-ddad-41a2-bd8f-018ef00ada87,2023-10-09 09:22:19.782225682+00:00,Coat,Outerwear,100,L,Green,Fall,Standard,No,No,Debit Card
470e8404-c2ff-496d-9279-ffb6a875eca7,2023-03-14 01:25:35.659913632+00:00,Sweater,Clothing,26,M,White,Summer,Store Pickup,No,No,Venmo
0d337719-d002-4f0a-9335-08b93c4d998e,2023-08-22 05:43:32.681325544+00:00,Hat,Accessories,79,M,Indigo,Summer,Standard,No,No,Venmo
cf3ddf1b-99fb-4f34-8405-70801297b8d9,2023-08-25 06:09:17.531839201+00:00,Backpack,Accessories,77,L,Lavender,Summer,Express,No,No,Debit Card
ac2610e7-49d2-4daa-a1d2-79290d8248ec,2023-05-30 04:45:35.971870462+00:00,Socks,Clothing,36,XL,Black,Fall,Next Day Air,No,No,PayPal
b90c360d-3809-4f1a-a48a-76d9a58e8e87,2023-07-24 12:32:19.679250609+00:00,Jewelry,Accessories,21,L,Charcoal,Winter,Free Shipping,No,No,PayPal
ed52fa36-5d63-4289-8fae-657df19bd335,2023-04-25 17:42:42.130454679+00:00,Boots,Footwear,72,L,Gray,Fall,Store Pickup,No,No,Bank Transfer
56a72ca1-5fa5-483c-8e15-102bf576c518,2023-10-21 09:43:20.398035665+00:00,Coat,Outerwear,25,M,Gold,Spring,Express,No,No,PayPal
e59d1841-64f2-46e8-adfc-44bf03f434fb,2023-05-08 13:25:35.701985640+00:00,Sweater,Clothing,79,M,Silver,Spring,Store Pickup,No,No,Debit Card
4d04bb3a-aee4-4c2d-bccb-56ab1f260407,2023-11-01 02:52:59.349854752+00:00,Blouse,Clothing,73,L,Teal,Summer,Store Pickup,No,No,Debit Card
0376ae37-4874-4fa1-8e9a-bd2603a97e30,2023-06-13 02:04:07.416455232+00:00,Belt,Accessories,71,M,Magenta,Spring,Store Pickup,No,No,Venmo
e4c1fd60-f590-457b-821f-f6aea8cfdcc6,2023-08-31 10:42:14.936570314+00:00,Hat,Accessories,48,M,Magenta,Winter,Next Day Air,No,No,PayPal
ad8cb4ec-0b20-4bb0-b21f-0fe4efa8d18e,2023-05-09 20:00:07.095868762+00:00,Sandals,Footwear,28,M,Beige,Fall,Store Pickup,No,No,Venmo
0dd49560-13cc-46ef-88df-d0c743dc5405,2023-08-18 07:01:46.123144166+00:00,Boots,Footwear,95,S,Maroon,Winter,2-Day Shipping,No,No,PayPal
d5d156bd-1662-4da3-8d97-28512333a243,2023-12-27 11:54:06.518953840+00:00,Jacket,Outerwear,48,M,Indigo,Winter,2-Day Shipping,No,No,Credit Card
42f526a9-ca02-43e6-8cb2-562b5c536b64,2023-04-04 10:43:03.352860907+00:00,Dress,Clothing,93,S,Maroon,Spring,Next Day Air,No,No,Debit Card
16bf02b6-db2a-4994-98d0-b0daf77a514c,2023-05-09 18:11:35.216288887+00:00,Jeans,Clothing,87,L,Teal,Summer,2-Day Shipping,No,No,Bank Transfer
d1b2fd73-6fbb-4561-9d06-ffd8cc701945,2023-09-17 22:09:35.783262354+00:00,Shorts,Clothing,32,L,Yellow,Fall,Express,No,No,Bank Transfer
d47624f6-2223-41a2-ac7b-c49afef90d05,2023-02-16 21:00:37.968450792+00:00,Shirt,Clothing,38,M,Gold,Spring,Next Day Air,No,No,Bank Transfer
7edc9d55-9f08-49a9-bf95-8e101cfe4e3d,2023-10-27 22:32:18.000053063+00:00,Coat,Outerwear,54,M,Teal,Fall,Free Shipping,No,No,Credit Card
e3a9dbaf-4a9f-412e-bc50-5b3328e314df,2023-10-09 12:58:29.806578927+00:00,Coat,Outerwear,75,S,Violet,Summer,Store Pickup,No,No,Bank Transfer
1e67967b-735b-41cd-8b2d-b166e4efc386,2023-06-24 05:16:50.035379196+00:00,T-shirt,Clothing,56,M,Yellow,Fall,2-Day Shipping,No,No,Venmo
2475541e-14a9-4e65-996e-e1e4edfbd45f,2023-10-11 05:18:35.630465167+00:00,Sweater,Clothing,43,S,Maroon,Fall,Store Pickup,No,No,Venmo
ad4f8ddf-b68f-45b8-b24e-7051e698224b,2023-09-30 11:59:04.967854843+00:00,Skirt,Clothing,97,M,Silver,Fall,Free Shipping,No,No,Cash
0d4b9749-a0f9-489a-a372-e4e5e7687556,2023-03-20 03:31:16.178290249+00:00,Blouse,Clothing,75,S,Violet,Summer,Free Shipping,No,No,Cash
6db73e76-3d22-4d3a-b9b4-cb5228536694,2023-02-23 22:56:52.017171641+00:00,Sneakers,Footwear,55,L,White,Summer,Next Day Air,No,No,Cash
e2582c76-21b8-4ebd-a0df-f6986a01ef91,2023-11-13 10:21:53.778034956+00:00,Backpack,Accessories,49,M,Black,Winter,Next Day Air,No,No,PayPal
cde81db1-a5da-49d2-8368-70f32cce8697,2023-08-27 06:13:57.912407944+00:00,Socks,Clothing,58,M,White,Summer,Standard,No,No,Bank Transfer
c2be31f7-17db-43c3-bcc2-8158e9a17f7b,2023-05-05 16:10:49.378831762+00:00,Jewelry,Accessories,34,M,Blue,Winter,Free Shipping,No,No,Debit Card
4744aae5-bc42-4ea8-bf91-cbe8447aa610,2023-06-01 03:57:43.156376804+00:00,Shorts,Clothing,43,S,Black,Summer,2-Day Shipping,No,No,Venmo
9c87e7b8-c287-4f1d-a5de-e62cd93a4ef6,2023-02-12 23:18:33.150984207+00:00,Jewelry,Accessories,48,L,Olive,Fall,Next Day Air,No,No,Cash
64d03f30-9848-48ba-9616-9fde70b52328,2023-07-08 01:32:41.527456931+00:00,Sweater,Clothing,40,M,Teal,Spring,Free Shipping,No,No,Bank Transfer
2508a6a6-c0e3-42db-9e7d-f8a6f461d720,2023-03-21 17:24:57.821223584+00:00,Shirt,Clothing,29,L,Silver,Summer,Standard,No,No,Debit Card
e7625e0a-5e24-4899-8b6e-c583ec77110d,2023-09-23 22:48:12.861030120+00:00,Pants,Clothing,81,M,Pink,Fall,Free Shipping,No,No,Debit Card
d69ee434-2036-4aa3-9a0e-e4a7407ca675,2023-11-08 21:49:06.281162781+00:00,Hoodie,Clothing,84,M,Charcoal,Spring,2-Day Shipping,No,No,Bank Transfer
fe4bb425-04eb-4f1f-94f5-06e1faf76612,2023-03-18 09:15:39.925895500+00:00,Socks,Clothing,46,M,Silver,Summer,Standard,No,No,Venmo
e563cbac-75a4-4d23-8750-75eb21f8ffcf,2023-10-29 16:13:09.415729309+00:00,Dress,Clothing,86,L,Turquoise,Summer,Next Day Air,No,No,Bank Transfer
8112619e-aa11-4ffd-8f14-5b0ac4d3488f,2023-01-10 21:20:57.331166188+00:00,Blouse,Clothing,57,XL,Turquoise,Winter,Free Shipping,No,No,Venmo
84ff0a8f-8217-4bc0-a86e-b656dda34349,2023-01-23 06:48:16.443276756+00:00,Skirt,Clothing,61,L,Beige,Winter,Store Pickup,No,No,PayPal
c8f0f247-1b2f-422b-8014-867fb190c80d,2023-07-17 08:28:20.613604920+00:00,Backpack,Accessories,90,M,Cyan,Winter,Free Shipping,No,No,Bank Transfer
99e567d4-9056-4aeb-83f1-739f643f0a86,2023-01-29 11:48:27.797937827+00:00,Blouse,Clothing,51,L,Gold,Winter,Store Pickup,No,No,Credit Card
bf545173-1458-4b74-8f0a-6c730c061e1b,2023-09-05 15:36:10.671261289+00:00,Socks,Clothing,48,XL,Silver,Spring,Standard,No,No,PayPal
02a0bbf1-c12b-4e88-8818-355d4dcb5a4d,2023-10-31 18:48:29.559388422+00:00,Boots,Footwear,50,M,Purple,Summer,2-Day Shipping,No,No,Credit Card
2bf8013c-cf9c-4b08-afc6-67f124b589b2,2023-01-20 14:31:49.919148692+00:00,Backpack,Accessories,82,M,Yellow,Summer,Next Day Air,No,No,Credit Card
ca8216c2-5344-4990-bbfa-cd4255b5a680,2023-11-26 05:10:46.464446351+00:00,Hat,Accessories,33,L,Blue,Spring,Free Shipping,No,No,PayPal
54d8a26f-67df-4e6e-bfad-e29b5795f0e7,2023-02-28 11:04:34.589464147+00:00,Sandals,Footwear,28,L,Blue,Winter,Express,No,No,Cash
38a7afc3-33e9-4cd8-9edd-cf65a6ca3409,2023-09-21 22:21:37.746298874+00:00,Hoodie,Clothing,42,L,Green,Spring,2-Day Shipping,No,No,Debit Card
05ff17b5-cb18-49c8-b225-f1a7516705b5,2023-05-25 13:32:27.453092657+00:00,Sunglasses,Accessories,43,M,Charcoal,Fall,Store Pickup,No,No,Venmo
8282da58-8db5-4d4c-9780-6ee74c677048,2023-07-31 12:02:30.331014592+00:00,Jeans,Clothing,55,M,Violet,Winter,Free Shipping,No,No,Credit Card
6e4c4c4c-5f6a-4864-a2f2-2849b85594dc,2023-03-14 11:11:48.308176406+00:00,T-shirt,Clothing,73,XL,Black,Winter,Free Shipping,No,No,PayPal
ba11a725-b7d2-48a8-bcc4-70835fdd2c58,2023-08-10 06:21:42.499057806+00:00,Dress,Clothing,39,M,Teal,Spring,Standard,No,No,Credit Card
f21827ec-3340-4544-9909-91b48fe70d1d,2023-04-27 09:03:08.709000857+00:00,Belt,Accessories,20,S,Orange,Spring,Free Shipping,No,No,Debit Card
6026d116-7283-494f-9047-1dbd2e2b4be9,2023-10-03 04:18:01.989410011+00:00,Jewelry,Accessories,32,S,Brown,Spring,Standard,No,No,Venmo
9a7a0cdf-a41f-43c8-8664-998d087aba63,2023-12-10 23:00:53.746397617+00:00,Hoodie,Clothing,86,L,Green,Summer,Standard,No,No,Bank Transfer
4df65ee3-344a-4dad-a242-dc0f7bf85aaa,2023-08-11 13:04:40.602682299+00:00,Blouse,Clothing,91,M,Silver,Summer,Free Shipping,No,No,Venmo
f77c5af0-5376-427f-b001-621f29b2afe1,2023-12-06 01:43:24.401033949+00:00,Jacket,Outerwear,59,L,Violet,Fall,Free Shipping,No,No,Cash
ccf28161-2b7c-4052-98e7-ae23f5d0d76f,2023-11-07 22:23:31.378513291+00:00,Sneakers,Footwear,33,XL,Peach,Summer,Express,No,No,Credit Card
a388a050-6858-4df8-a896-0ee988859827,2023-05-14 10:13:23.532935540+00:00,Boots,Footwear,64,M,Gold,Spring,2-Day Shipping,No,No,Bank Transfer
3e9553da-ec1e-43c5-8eff-180e0780022a,2023-08-07 17:33:28.039053618+00:00,Blouse,Clothing,67,XL,Violet,Winter,Standard,No,No,Cash
cd4d79a6-4c2d-465b-8173-c4f04bd4d59b,2023-01-30 22:35:32.170903800+00:00,Blouse,Clothing,43,L,Olive,Winter,Free Shipping,No,No,Credit Card
c1a480c7-f1bb-4275-b4db-f908c79ec643,2023-01-31 08:03:24.172066548+00:00,Boots,Footwear,32,S,Orange,Spring,Standard,No,No,PayPal
d56efc5f-61f7-4a30-b029-e637f9a1c2db,2023-11-06 23:29:55.735379919+00:00,Scarf,Accessories,39,S,Teal,Spring,2-Day Shipping,No,No,Credit Card
86a53a37-f42d-4ea3-bbce-fb61183e6595,2023-11-12 09:21:55.116514114+00:00,Sandals,Footwear,41,M,Gray,Spring,2-Day Shipping,No,No,Venmo
c7ae8a98-c249-4636-8ab3-6a8342535e3e,2023-01-18 14:43:28.272300734+00:00,Sunglasses,Accessories,53,L,Black,Winter,Standard,No,No,Debit Card
a8496e37-e943-47ca-aaf8-f73755ae3171,2023-09-13 17:07:11.177342037+00:00,Coat,Outerwear,27,M,Indigo,Spring,Standard,No,No,Venmo
c5752f67-f6fb-4ec2-bdd0-0e10ff2b0ba4,2023-07-24 14:38:18.414607500+00:00,Sunglasses,Accessories,82,XL,Lavender,Summer,Next Day Air,No,No,PayPal
cb712eaa-ddbc-46b8-9d82-421736af387b,2023-06-01 08:39:43.842702954+00:00,Blouse,Clothing,87,M,Beige,Winter,Store Pickup,No,No,Debit Card
f4eb503b-f9a4-4fee-9219-88f7db434493,2023-09-10 03:12:13.178408323+00:00,Backpack,Accessories,78,M,Indigo,Winter,Next Day Air,No,No,Credit Card
3f443962-782e-4a4b-b46b-461e81da3dce,2023-04-03 02:42:04.573911285+00:00,Belt,Accessories,32,M,Blue,Summer,Store Pickup,No,No,Credit Card
afb5353a-761d-4578-a060-89276346a421,2023-10-31 17:07:11.863975799+00:00,Socks,Clothing,38,XL,Orange,Fall,Next Day Air,No,No,Venmo
5a81628f-d646-49d2-a6fd-21348d2c7a1b,2023-09-20 01:19:19.802740633+00:00,Shoes,Footwear,37,M,Yellow,Winter,Standard,No,No,Cash
bbb9352f-f867-44e2-9e1f-65775c6c88c6,2023-06-21 16:58:30.884640230+00:00,Coat,Outerwear,83,L,Cyan,Winter,Express,No,No,Cash
c7bba3ee-8974-4a67-96eb-5331f6f3e10c,2023-10-11 21:52:52.554874849+00:00,Sweater,Clothing,72,M,Yellow,Fall,Express,No,No,Debit Card
0b8321da-b45b-41e6-b2d7-a1328a0ff71b,2023-06-01 19:21:43.724307634+00:00,Shirt,Clothing,30,M,Cyan,Fall,Express,No,No,Debit Card
eb62c31b-3f8d-42e0-9ccc-1d6f81108645,2023-11-28 07:44:40.692938869+00:00,Shorts,Clothing,66,M,Green,Winter,Express,No,No,Credit Card
b4db67e2-47a0-4756-a0b1-fbe86b246945,2023-02-21 11:49:22.402438064+00:00,Shirt,Clothing,45,XL,White,Winter,Store Pickup,No,No,Venmo
ff43caba-53a1-41b5-90ee-cfaa4ec7e2fc,2023-10-08 21:29:58.514956709+00:00,Sunglasses,Accessories,73,S,Black,Fall,Free Shipping,No,No,Cash
13a1a9ef-4b44-4e7b-a33f-75bc25a16ad7,2023-02-27 06:38:09.019285687+00:00,Shoes,Footwear,67,L,Charcoal,Winter,Standard,No,No,Debit Card
c1e48bc8-9061-4975-940a-2cd6afb26acf,2023-06-16 23:16:52.517666322+00:00,Sunglasses,Accessories,72,XL,Brown,Spring,Free Shipping,No,No,Debit Card
78cc6cd0-d195-4fcb-a888-34b7fd0b2978,2023-11-09 22:51:31.663118422+00:00,Handbag,Accessories,24,M,Cyan,Fall,Standard,No,No,Cash
4c8eee45-0784-47a6-affe-30a45b775044,2023-12-09 14:26:53.382816985+00:00,Sunglasses,Accessories,68,L,Beige,Winter,Express,No,No,PayPal
835c4246-ddde-4977-92c5-2b31b52c3093,2023-07-21 20:30:05.518115174+00:00,Shirt,Clothing,70,M,Magenta,Spring,2-Day Shipping,No,No,Cash
9b3ba081-3a8a-40ad-9261-2d986b01fd5e,2023-03-05 06:59:41.809028545+00:00,Shirt,Clothing,64,L,Indigo,Winter,Free Shipping,No,No,Debit Card
188798b1-5312-4b89-9bcc-9682bdf01aed,2023-07-09 13:19:11.234745317+00:00,Sweater,Clothing,91,M,Maroon,Spring,Store Pickup,No,No,Credit Card
3564e4f1-c943-460c-9be2-10debb63bfcb,2023-03-03 21:51:06.826472433+00:00,Handbag,Accessories,82,M,Gray,Winter,2-Day Shipping,No,No,Cash
e0d5f870-8376-4cfe-8b95-2025b43edc6a,2023-09-16 20:32:25.877387794+00:00,Shirt,Clothing,24,M,Black,Summer,Express,No,No,Venmo
5a090f93-e5b5-4e3d-ae9b-317d5ce4258d,2023-03-15 00:12:08.203636299+00:00,Jewelry,Accessories,80,L,Yellow,Spring,Store Pickup,No,No,Credit Card
2f3de614-3837-4d91-9561-7d33a190728e,2023-11-25 23:56:34.336061537+00:00,Socks,Clothing,53,XL,White,Winter,Next Day Air,No,No,Venmo
1370fcb6-b514-45a7-a540-f67345e62640,2023-03-27 07:30:20.321277941+00:00,T-shirt,Clothing,50,M,Orange,Spring,Free Shipping,No,No,Venmo
49145a75-908b-445b-b444-373f22ecc7ea,2023-02-04 21:03:36.311605266+00:00,Jewelry,Accessories,31,M,Magenta,Fall,2-Day Shipping,No,No,Credit Card
08c9ab6e-3dca-4a48-b272-b767bd4fe37c,2023-08-01 06:45:50.333977303+00:00,Backpack,Accessories,88,L,Black,Spring,Express,No,No,PayPal
583fdfad-fb49-4b39-a679-7b718171b817,2023-05-10 12:51:13.558218383+00:00,Hat,Accessories,52,M,Brown,Summer,Standard,No,No,Venmo
dfaf67b3-9187-44a2-8a21-87bc61481500,2023-10-31 15:39:11.833128058+00:00,Gloves,Accessories,22,M,Orange,Fall,Next Day Air,No,No,Bank Transfer
d3c1d048-5fc3-48e6-9632-a687d36aeaba,2023-04-29 23:01:45.462765883+00:00,Sneakers,Footwear,27,XL,Gray,Spring,Standard,No,No,Venmo
40f99162-ff62-4779-9fad-f8fac8b69da6,2023-05-04 20:16:40.698581035+00:00,Skirt,Clothing,34,M,White,Spring,Express,No,No,PayPal
d79af306-b528-4e1f-a95e-7015a6f069a6,2023-07-10 13:12:01.667297180+00:00,Handbag,Accessories,39,M,White,Spring,2-Day Shipping,No,No,Credit Card
9ffd6269-6d44-491c-ab18-631cab17a88d,2023-12-11 05:32:19.144366582+00:00,Sunglasses,Accessories,53,M,Violet,Fall,Standard,No,No,Cash
d935a154-e39a-4de2-b66e-69a39cb8b647,2023-04-08 16:23:44.350659918+00:00,Sweater,Clothing,46,M,Beige,Winter,Express,No,No,Venmo
